#temps ecoule (secondes), axe X (g), axe Y (g), axe Z (g)
2.898061	-0.239258	0.556641	0.371094
2.930052	-0.112305	0.625000	0.869141
2.962960	-0.405273	0.434570	1.645508
2.994960	-0.175781	0.351562	1.362305
3.028055	0.048828	0.322266	0.922852
3.059971	-0.146484	0.468750	0.751953
3.091965	-0.239258	0.351562	0.849609
3.124950	-0.219727	0.439453	0.522461
3.156950	-0.195312	0.673828	-0.107422
3.190051	-0.239258	0.498047	0.605469
3.222094	-0.498047	0.312500	1.010742
3.255181	-0.102539	0.185547	0.947266
3.287098	-0.214844	-0.029297	1.132812
3.319083	-0.126953	0.156250	1.040039
3.352077	-0.156250	-0.024414	1.044922
3.384123	-0.131836	-0.190430	0.971680
3.416159	-0.092773	0.024414	0.468750
3.449076	-0.102539	0.195312	0.571289
3.481078	-0.249023	0.039062	1.020508
3.514087	-0.195312	0.209961	0.976562
3.546075	-0.136719	0.268555	0.854492
3.578176	-0.043945	-0.019531	1.064453
3.611098	-0.107422	-0.083008	1.103516
3.643084	-0.102539	-0.034180	1.118164
3.676081	-0.009766	-0.068359	1.079102
3.708076	0.034180	-0.073242	0.908203
3.740092	0.004883	-0.117188	0.903320
3.773074	-0.092773	-0.205078	1.079102
3.805076	-0.073242	-0.102539	0.996094
3.838074	-0.019531	0.000000	0.849609
3.870080	-0.024414	-0.043945	0.898438
3.902074	-0.078125	-0.058594	0.869141
3.935086	-0.058594	0.004883	0.991211
3.967119	-0.058594	0.034180	0.961914
4.000081	0.014648	0.043945	0.883789
4.032078	0.053711	0.102539	1.323242
4.064160	0.034180	0.034180	0.937500
4.097079	0.048828	-0.024414	0.966797
4.129074	0.048828	-0.029297	0.961914
4.161078	0.053711	-0.024414	0.966797
4.194079	0.063477	-0.014648	0.966797
4.226102	0.053711	-0.009766	0.966797
4.259088	0.068359	-0.004883	0.971680
4.291376	0.053711	0.000000	0.971680
4.324083	0.063477	0.000000	0.966797
4.358078	0.073242	0.087891	0.952148
4.388075	0.068359	0.009766	0.937500
4.421078	0.063477	0.004883	0.957031
4.453073	0.063477	0.000000	0.966797
4.485224	0.063477	-0.004883	0.957031
4.518173	0.068359	-0.004883	0.966797
4.550084	0.063477	0.000000	0.961914
4.583094	0.063477	-0.004883	0.966797
4.615086	0.068359	0.000000	0.961914
4.647211	0.068359	0.000000	0.966797
4.680312	0.058594	0.000000	0.966797
4.712204	0.063477	-0.004883	0.966797
4.745209	0.063477	-0.004883	0.957031
4.777223	0.063477	0.000000	0.971680
4.809180	0.068359	0.000000	0.957031
4.842267	0.063477	0.000000	0.961914
4.874231	0.063477	0.000000	0.966797
4.909247	0.063477	-0.004883	0.957031
4.939209	0.063477	-0.004883	0.966797
